Research ID,Raw Skill,Skill Tag,Correlation Coefficient
"AFSC 17D1*, Entry",computer science,ESCO.693,0.8629955558723209
"AFSC 17D1*, Entry",computer science,ESCO.914,0.9327691562855299
"AFSC 17D1*, Entry",computer networking,ESCO.169,0.8591851588629419
"AFSC 17D1*, Entry",operating,ESCO.1245,0.887415991611435
"AFSC 17D1*, Entry",technical solutions,OSN.259,0.8573961508502241
"AFSC 17D1*, Entry",technical solutions,OSN.787,0.8504744971610207
"AFSC 17D1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 17D1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 17D1*, Entry",information technology,ESCO.775,0.8550239828391537
"AFSC 17D1*, Entry",information technology,OSN.256,0.8604436420129719
"AFSC 17D1*, Entry",computer engineering,ESCO.128,0.8599207630766728
"AFSC 17D1*, Entry",computer engineering,ESCO.283,0.8815969999849445
"AFSC 17D1*, Entry",computer engineering,ESCO.620,0.8629955558723209
"AFSC 17D1*, Entry",computer engineering,ESCO.693,0.9999999999999998
"AFSC 17D1*, Entry",computer engineering,ESCO.1108,0.8733540385436934
"AFSC 17D1*, Entry",computer engineering,OSN.497,0.8622469844097814
"AFSC 17D1*, Entry",electronics,ESCO.543,0.8783987334079919
"AFSC 17D1*, Entry",electronics,ESCO.747,1.0
"AFSC 17D1*, Entry",information network,ESCO.137,0.8836832562165371
"AFSC 17D1*, Entry",operating system,ESCO.590,0.8609716504915395
"AFSC 17D1*, Entry",operating system,ESCO.754,0.8710895987552983
"AFSC 17D1*, Entry",operating system,ESCO.978,0.917516845071288
"AFSC 17D1*, Entry",operating system,ESCO.1245,0.9473643348945084
"AFSC 17D1*, Entry",operating system,OSN.194,0.9494137022748707
"AFSC 17D1*, Entry",operating system,OSN.606,0.8859480769740865
"AFSC 17D1*, Entry",systems knowledge,ESCO.89,0.8574499424374012
"AFSC 17D1*, Entry",systems knowledge,ESCO.544,0.8918696872932534
"AFSC 17D1*, Entry",systems knowledge,ESCO.916,0.8700771760600725
"AFSC 17D1*, Entry",systems knowledge,ESCO.1079,0.8700771760600725
"AFSC 17D1*, Entry",systems knowledge,OSN.497,0.8546745489920347
"AFSC 17D1*, Entry",systems knowledge,OSN.779,0.8620173832231579
"AFSC 17S1*, Entry",computer science,ESCO.620,1.0
"AFSC 17S1*, Entry",computer science,ESCO.693,0.8629955558723209
"AFSC 17S1*, Entry",computer science,ESCO.914,0.9327691562855299
"AFSC 17S1*, Entry",computer network,ESCO.169,0.9154683163306238
"AFSC 17S1*, Entry",computer network,OSN.137,0.8731536755745564
"AFSC 17S1*, Entry",operating,ESCO.1245,0.887415991611435
"AFSC 17S1*, Entry",operational planning,OSN.737,0.8569629005102701
"AFSC 17S1*, Entry",operational planning,OSN.795,0.8688828647582415
"AFSC 17S1*, Entry",life cycle,OSN.33,0.8799148960238353
"AFSC 17S1*, Entry",life cycle,OSN.741,0.8542861007155184
"AFSC 17S1*, Entry",information technology,ESCO.775,0.8550239828391537
"AFSC 17S1*, Entry",information technology,OSN.256,0.8604436420129719
"AFSC 17S1*, Entry",computer engineering,ESCO.128,0.8599207630766728
"AFSC 17S1*, Entry",computer engineering,ESCO.283,0.8815969999849445
"AFSC 17S1*, Entry",computer engineering,ESCO.620,0.8629955558723209
"AFSC 17S1*, Entry",computer engineering,ESCO.693,0.9999999999999998
"AFSC 17S1*, Entry",computer engineering,ESCO.1108,0.8733540385436934
"AFSC 17S1*, Entry",computer engineering,OSN.497,0.8622469844097814
"AFSC 17S1*, Entry",electronics,ESCO.543,0.8783987334079919
"AFSC 17S1*, Entry",electronics,ESCO.747,1.0
"AFSC 17S1*, Entry",cyber security,ESCO.645,1.0
"AFSC 17S1*, Entry",cyber security,OSN.167,0.8516595881226774
"AFSC 17S1*, Entry",system programming,ESCO.174,0.8575636452551376
"AFSC 17S1*, Entry",system programming,ESCO.885,0.865856958433592
"AFSC 17S1*, Entry",communication system,ESCO.138,0.8613776453635091
"AFSC 17S1*, Entry",communication system,ESCO.1213,0.8713685874056295
"AFSC 17S1*, Entry",communication system,OSN.779,0.8980496704944054
"AFSC 17S1*, Entry",operating system,ESCO.590,0.8609716504915395
"AFSC 17S1*, Entry",operating system,ESCO.754,0.8710895987552983
"AFSC 17S1*, Entry",operating system,ESCO.978,0.917516845071288
"AFSC 17S1*, Entry",operating system,ESCO.1245,0.9473643348945084
"AFSC 17S1*, Entry",operating system,OSN.194,0.9494137022748707
"AFSC 17S1*, Entry",operating system,OSN.606,0.8859480769740865
"AFSC 17W1*, Entry",computer science,ESCO.620,1.0
"AFSC 17W1*, Entry",computer science,ESCO.693,0.8629955558723209
"AFSC 17W1*, Entry",computer science,ESCO.914,0.9327691562855299
"AFSC 17W1*, Entry",computer networking,ESCO.169,0.8591851588629419
"AFSC 17W1*, Entry",operating,ESCO.1245,0.887415991611435
"AFSC 17W1*, Entry",technical solutions,OSN.259,0.8573961508502241
"AFSC 17W1*, Entry",technical solutions,OSN.787,0.8504744971610207
"AFSC 17W1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 17W1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 17W1*, Entry",systems operations,ESCO.590,0.8506204236299246
"AFSC 17W1*, Entry",systems operations,ESCO.916,0.8658497528352725
"AFSC 17W1*, Entry",systems operations,ESCO.1079,0.8658497528352725
"AFSC 17W1*, Entry",systems operations,ESCO.1245,0.9054963584089815
"AFSC 17W1*, Entry",information technology,ESCO.775,0.8550239828391537
"AFSC 17W1*, Entry",information technology,OSN.256,0.8604436420129719
"AFSC 17W1*, Entry",computer engineering,ESCO.128,0.8599207630766728
"AFSC 17W1*, Entry",computer engineering,ESCO.283,0.8815969999849445
"AFSC 17W1*, Entry",computer engineering,ESCO.620,0.8629955558723209
"AFSC 17W1*, Entry",computer engineering,ESCO.693,0.9999999999999998
"AFSC 17W1*, Entry",computer engineering,ESCO.1108,0.8733540385436934
"AFSC 17W1*, Entry",computer engineering,OSN.497,0.8622469844097814
"AFSC 17W1*, Entry",electronics,ESCO.543,0.8783987334079919
"AFSC 17W1*, Entry",electronics,ESCO.747,1.0
"AFSC 17W1*, Entry",information network,ESCO.137,0.8836832562165371
"AFSC 17W1*, Entry",operating system,ESCO.590,0.8609716504915395
"AFSC 17W1*, Entry",operating system,ESCO.754,0.8710895987552983
"AFSC 17W1*, Entry",operating system,ESCO.978,0.917516845071288
"AFSC 17W1*, Entry",operating system,ESCO.1245,0.9473643348945084
"AFSC 17W1*, Entry",operating system,OSN.194,0.9494137022748707
"AFSC 17W1*, Entry",operating system,OSN.606,0.8859480769740865
"AFSC 17W1*, Entry",systems knowledge,ESCO.89,0.8574499424374012
"AFSC 17W1*, Entry",systems knowledge,ESCO.544,0.8918696872932534
"AFSC 17W1*, Entry",systems knowledge,ESCO.916,0.8700771760600725
"AFSC 17W1*, Entry",systems knowledge,ESCO.1079,0.8700771760600725
"AFSC 17W1*, Entry",systems knowledge,OSN.497,0.8546745489920347
"AFSC 17W1*, Entry",systems knowledge,OSN.779,0.8620173832231579
"AFSC 17Y1*, Entry",computer science,ESCO.620,1.0
"AFSC 17Y1*, Entry",computer science,ESCO.693,0.8629955558723209
"AFSC 17Y1*, Entry",computer science,ESCO.914,0.9327691562855299
"AFSC 17Y1*, Entry",computer network,ESCO.169,0.9154683163306238
"AFSC 17Y1*, Entry",computer network,OSN.137,0.8731536755745564
"AFSC 17Y1*, Entry",operational planning,OSN.737,0.8569629005102701
"AFSC 17Y1*, Entry",operational planning,OSN.795,0.8688828647582415
"AFSC 17Y1*, Entry",life cycle,OSN.33,0.8799148960238353
"AFSC 17Y1*, Entry",life cycle,OSN.741,0.8542861007155184
"AFSC 17Y1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 17Y1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 17Y1*, Entry",information technology,ESCO.775,0.8550239828391537
"AFSC 17Y1*, Entry",information technology,OSN.256,0.8604436420129719
"AFSC 17Y1*, Entry",computer engineering,ESCO.128,0.8599207630766728
"AFSC 17Y1*, Entry",computer engineering,ESCO.283,0.8815969999849445
"AFSC 17Y1*, Entry",computer engineering,ESCO.620,0.8629955558723209
"AFSC 17Y1*, Entry",computer engineering,ESCO.693,0.9999999999999998
"AFSC 17Y1*, Entry",computer engineering,ESCO.1108,0.8733540385436934
"AFSC 17Y1*, Entry",computer engineering,OSN.497,0.8622469844097814
"AFSC 17Y1*, Entry",electronics,ESCO.543,0.8783987334079919
"AFSC 17Y1*, Entry",electronics,ESCO.747,1.0
"AFSC 17Y1*, Entry",information network,ESCO.137,0.8836832562165371
"AFSC 17Y1*, Entry",cyber security,ESCO.645,1.0
"AFSC 17Y1*, Entry",cyber security,OSN.167,0.8516595881226774
"AFSC 17Y1*, Entry",system programming,ESCO.174,0.8575636452551376
"AFSC 17Y1*, Entry",system programming,ESCO.885,0.865856958433592
"AFSC 17Y1*, Entry",operating system,ESCO.590,0.8609716504915395
"AFSC 17Y1*, Entry",operating system,ESCO.754,0.8710895987552983
"AFSC 17Y1*, Entry",operating system,ESCO.978,0.917516845071288
"AFSC 17Y1*, Entry",operating system,ESCO.1245,0.9473643348945084
"AFSC 17Y1*, Entry",operating system,OSN.194,0.9494137022748707
"AFSC 17Y1*, Entry",operating system,OSN.606,0.8859480769740865
AFSC for the remainder of their career. The 17Y4X skill level is only applied as a member’s Duty AFSC based on position. Officers must,operating,ESCO.1245,0.887415991611435
AFSC for the remainder of their career. The 17Y4X skill level is only applied as a member’s Duty AFSC based on position. Officers must,systems program,ESCO.1095,0.8609456174241411
AFSC for the remainder of their career. The 17Y4X skill level is only applied as a member’s Duty AFSC based on position. Officers must,automated systems,ESCO.806,0.8525991574553565
AFSC for the remainder of their career. The 17Y4X skill level is only applied as a member’s Duty AFSC based on position. Officers must,automated systems,ESCO.916,0.8822130608632807
AFSC for the remainder of their career. The 17Y4X skill level is only applied as a member’s Duty AFSC based on position. Officers must,automated systems,ESCO.1079,0.8822130608632807
AFSC for the remainder of their career. The 17Y4X skill level is only applied as a member’s Duty AFSC based on position. Officers must,automated systems,ESCO.1119,0.8723602275431189
"AFSC 18A1*, Entry/Student",management,ESCO.565,0.8695018190415156
"AFSC 18A1*, Entry/Student",management,ESCO.888,0.8755034228670598
"AFSC 18A1*, Entry/Student",operating procedures,OSN.726,0.8622111905939293
"AFSC 18A1*, Entry/Student",information system,ESCO.265,0.8586308291335879
"AFSC 18A1*, Entry/Student",information system,ESCO.327,0.8665197101165986
"AFSC 18A1*, Entry/Student",information system,ESCO.344,0.8544772066707875
"AFSC 18A1*, Entry/Student",information system,ESCO.355,0.8696035922491209
"AFSC 18A1*, Entry/Student",information system,ESCO.813,0.8604280810149119
"AFSC 18A1*, Entry/Student",information system,ESCO.818,0.9072530569233033
"AFSC 18A1*, Entry/Student",information system,OSN.524,0.9212522530743671
"AFSC 18E1*, Entry/Student",evaluation project,ESCO.565,0.8552316699420164
"AFSC 18E1*, Entry/Student",test procedures,ESCO.371,0.9999999999999998
"AFSC 18E1*, Entry/Student",test procedures,OSN.726,0.8644606740872863
"AFSC 18E1*, Entry/Student",research,OSN.260,0.8794616282740241
"AFSC 18E1*, Entry/Student",research,OSN.626,0.8893910384657686
"AFSC 18E1*, Entry/Student",information system,ESCO.265,0.8586308291335879
"AFSC 18E1*, Entry/Student",information system,ESCO.327,0.8665197101165986
"AFSC 18E1*, Entry/Student",information system,ESCO.344,0.8544772066707875
"AFSC 18E1*, Entry/Student",information system,ESCO.355,0.8696035922491209
"AFSC 18E1*, Entry/Student",information system,ESCO.813,0.8604280810149119
"AFSC 18E1*, Entry/Student",information system,ESCO.818,0.9072530569233033
"AFSC 18E1*, Entry/Student",information system,OSN.524,0.9212522530743671
"AFSC 18G3, Qualified",information system,ESCO.265,0.8586308291335879
"AFSC 18G3, Qualified",information system,ESCO.327,0.8665197101165986
"AFSC 18G3, Qualified",information system,ESCO.344,0.8544772066707875
"AFSC 18G3, Qualified",information system,ESCO.355,0.8696035922491209
"AFSC 18G3, Qualified",information system,ESCO.813,0.8604280810149119
"AFSC 18G3, Qualified",information system,ESCO.818,0.9072530569233033
"AFSC 18G3, Qualified",information system,OSN.524,0.9212522530743671
"AFSC 18R1*, Entry/Student",management,ESCO.565,0.8695018190415156
"AFSC 18R1*, Entry/Student",management,ESCO.888,0.8755034228670598
"AFSC 18R1*, Entry/Student",operating procedures,OSN.726,0.8622111905939293
"AFSC 18R1*, Entry/Student",information system,ESCO.265,0.8586308291335879
"AFSC 18R1*, Entry/Student",information system,ESCO.327,0.8665197101165986
"AFSC 18R1*, Entry/Student",information system,ESCO.344,0.8544772066707875
"AFSC 18R1*, Entry/Student",information system,ESCO.355,0.8696035922491209
"AFSC 18R1*, Entry/Student",information system,ESCO.813,0.8604280810149119
"AFSC 18R1*, Entry/Student",information system,ESCO.818,0.9072530569233033
"AFSC 18R1*, Entry/Student",information system,OSN.524,0.9212522530743671
"AFSC 18S1*, Entry/Student",management,ESCO.565,0.8695018190415156
"AFSC 18S1*, Entry/Student",management,ESCO.888,0.8755034228670598
"AFSC 18S1*, Entry/Student",operating procedures,OSN.726,0.8622111905939293
"AFSC 18S1*, Entry/Student",information system,ESCO.265,0.8586308291335879
"AFSC 18S1*, Entry/Student",information system,ESCO.327,0.8665197101165986
"AFSC 18S1*, Entry/Student",information system,ESCO.344,0.8544772066707875
"AFSC 18S1*, Entry/Student",information system,ESCO.355,0.8696035922491209
"AFSC 18S1*, Entry/Student",information system,ESCO.813,0.8604280810149119
"AFSC 18S1*, Entry/Student",information system,ESCO.818,0.9072530569233033
"AFSC 18S1*, Entry/Student",information system,OSN.524,0.9212522530743671
"AFSC 19Z1*, Entry",system requirements,ESCO.1010,0.8557861090304619
"AFSC 19Z1*, Entry",operational planning,OSN.737,0.8569629005102701
"AFSC 19Z1*, Entry",operational planning,OSN.795,0.8688828647582415
"AFSC 19Z1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 19Z1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 19Z1*, Entry",coordination,OSN.345,0.8696678881923361
"AFSC 19Z1*, Entry",coordination,OSN.880,0.8676778378075425
"AFSC 19Z1*, Entry",specific requirements,OSN.526,0.865498128656958
"AFSC 19Z1*, Entry",system policy,ESCO.35,0.8646382618809602
"AFSC 19Z1*, Entry",information system,ESCO.265,0.8586308291335879
"AFSC 19Z1*, Entry",information system,ESCO.327,0.8665197101165986
"AFSC 19Z1*, Entry",information system,ESCO.344,0.8544772066707875
"AFSC 19Z1*, Entry",information system,ESCO.355,0.8696035922491209
"AFSC 19Z1*, Entry",information system,ESCO.813,0.8604280810149119
"AFSC 19Z1*, Entry",information system,ESCO.818,0.9072530569233033
"AFSC 19Z1*, Entry",information system,OSN.524,0.9212522530743671
AFSC 20C0,management engineering,OSN.497,0.8660543137296074
AFSC 20C0,control production,ESCO.472,0.8890554839456292
AFSC 20C0,production management,ESCO.799,0.8564815396311227
AFSC 20C0,production management,ESCO.899,0.8712825786174853
AFSC 20C0,operating,ESCO.1245,0.887415991611435
AFSC 20C0,quality control,ESCO.1064,0.9285217765364738
AFSC 20C0,quality control,OSN.239,0.8976535560558113
AFSC 20C0,quality control,OSN.240,0.8810997399187169
AFSC 20C0,operating systems,ESCO.590,0.8829823632919835
AFSC 20C0,operating systems,ESCO.754,0.924998869451397
AFSC 20C0,operating systems,ESCO.916,0.9024515147271578
AFSC 20C0,operating systems,ESCO.978,0.8725485118865411
AFSC 20C0,operating systems,ESCO.1079,0.9024515147271578
AFSC 20C0,operating systems,ESCO.1245,1.0
AFSC 20C0,operating systems,OSN.194,0.899528145013172
AFSC 20C0,operating systems,OSN.606,0.8536155500075124
AFSC 20C0,calibration,OSN.774,0.8601199398155652
AFSC 20C0,programming,ESCO.174,0.8672291704754024
AFSC 20C0,programming,ESCO.522,0.8587864813675486
AFSC 20C0,coordination,OSN.345,0.8696678881923361
AFSC 20C0,coordination,OSN.880,0.8676778378075425
AFSC 20C0,research,OSN.260,0.8794616282740241
AFSC 20C0,research,OSN.626,0.8893910384657686
"AFSC 21A1, Entry",resource management,OSN.392,0.8738970556485081
"AFSC 21A1, Entry",operating,ESCO.1245,0.887415991611435
"AFSC 21A1, Entry",life cycle,OSN.33,0.8799148960238353
"AFSC 21A1, Entry",life cycle,OSN.741,0.8542861007155184
"AFSC 21A1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 21A1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 21A1, Entry",system data,ESCO.766,0.876570242797174
"AFSC 21A1, Entry",system data,ESCO.843,0.8592038824353458
"AFSC 21A1, Entry",system data,ESCO.1211,0.8557742570270277
"AFSC 21A1, Entry",system data,OSN.342,0.9162508549801118
"AFSC 21A1, Entry",system data,OSN.524,0.8682166149993654
"AFSC 21A1, Entry",system data,OSN.662,0.8502490578625231
"AFSC 21A1, Entry",distribution systems,ESCO.97,0.8752155082819884
"AFSC 21A1, Entry",distribution systems,ESCO.916,0.8833853073460545
"AFSC 21A1, Entry",distribution systems,ESCO.1079,0.8833853073460545
"AFSC 21A1, Entry",distribution systems,ESCO.1245,0.8510038570845553
"AFSC 21A1, Entry",operational plans,OSN.795,0.8891402005058674
"AFSC 21A1, Entry",automated systems,ESCO.806,0.8525991574553565
"AFSC 21A1, Entry",automated systems,ESCO.916,0.8822130608632807
"AFSC 21A1, Entry",automated systems,ESCO.1079,0.8822130608632807
"AFSC 21A1, Entry",automated systems,ESCO.1119,0.8723602275431189
"AFSC 21M1*, Entry",application,OSN.520,0.8595942574847326
"AFSC 21M1*, Entry",production control,ESCO.472,0.8890554839456292
"AFSC 21M1*, Entry",calibration,OSN.774,0.8601199398155652
"AFSC 21M1*, Entry",operational system,ESCO.1245,0.8671413095111309
"AFSC 21M1*, Entry",operational system,OSN.194,0.8751365341987644
"AFSC 21M1*, Entry",life cycle management,ESCO.47,0.8859727097687923
"AFSC 21M1*, Entry",life cycle management,OSN.33,0.9141974059940611
"AFSC 21M1*, Entry",life cycle management,OSN.741,0.9310741875362627
"AFSC 21M1*, Entry",life cycle management,OSN.815,0.9468582143691815
"AFSC 21M1*, Entry",data collection,ESCO.843,0.8641756643522474
"AFSC 21M1*, Entry",systems,ESCO.84,0.8691140588257024
"AFSC 21M1*, Entry",systems,ESCO.89,0.8530845077689144
"AFSC 21M1*, Entry",systems,ESCO.172,0.8671411242371148
"AFSC 21M1*, Entry",systems,ESCO.387,0.8873658517124692
"AFSC 21M1*, Entry",systems,ESCO.916,1.0
"AFSC 21M1*, Entry",systems,ESCO.962,0.8509341762650352
"AFSC 21M1*, Entry",systems,ESCO.1079,1.0
"AFSC 21M1*, Entry",systems,ESCO.1245,0.9024515147271578
"AFSC 21M1*, Entry",systems,OSN.497,0.879669698758397
"AFSC 21M1*, Entry",system data,ESCO.766,0.876570242797174
"AFSC 21M1*, Entry",system data,ESCO.843,0.8592038824353458
"AFSC 21M1*, Entry",system data,ESCO.1211,0.8557742570270277
"AFSC 21M1*, Entry",system data,OSN.342,0.9162508549801118
"AFSC 21M1*, Entry",system data,OSN.524,0.8682166149993654
"AFSC 21M1*, Entry",system data,OSN.662,0.8502490578625231
"AFSC 21M1*, Entry",storage,ESCO.841,0.8726481249703989
"AFSC 21M1*, Entry",information system,ESCO.265,0.8586308291335879
"AFSC 21M1*, Entry",information system,ESCO.327,0.8665197101165986
"AFSC 21M1*, Entry",information system,ESCO.344,0.8544772066707875
"AFSC 21M1*, Entry",information system,ESCO.355,0.8696035922491209
"AFSC 21M1*, Entry",information system,ESCO.813,0.8604280810149119
"AFSC 21M1*, Entry",information system,ESCO.818,0.9072530569233033
"AFSC 21M1*, Entry",information system,OSN.524,0.9212522530743671
"AFSC 21M1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 21M1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 21M1*, Entry",operational data,OSN.662,0.8554388727443808
"AFSC 21R1, Entry",problem solve,ESCO.116,0.881449686012299
"AFSC 21R1, Entry",problem solve,OSN.146,0.8600250530332342
"AFSC 21R1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 21R1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 21R1, Entry",hazardous material,OSN.808,0.9375389243282091
"AFSC 21R1, Entry",prioritizing requirements,OSN.522,0.8549999289562409
"AFSC 21R1, Entry",information management,ESCO.187,0.9008854686635074
"AFSC 21R1, Entry",information management,ESCO.355,0.8625596381389595
"AFSC 21R1, Entry",information management,ESCO.1133,0.863138509933319
"AFSC 21R1, Entry",information management,OSN.212,0.8546443412652351
"AFSC 21R1, Entry",information management,OSN.392,0.8502241313142549
"AFSC 21R1, Entry",information system,ESCO.265,0.8586308291335879
"AFSC 21R1, Entry",information system,ESCO.327,0.8665197101165986
"AFSC 21R1, Entry",information system,ESCO.344,0.8544772066707875
"AFSC 21R1, Entry",information system,ESCO.355,0.8696035922491209
"AFSC 21R1, Entry",information system,ESCO.813,0.8604280810149119
"AFSC 21R1, Entry",information system,ESCO.818,0.9072530569233033
"AFSC 21R1, Entry",information system,OSN.524,0.9212522530743671
"AFSC 21R1, Entry",coordination,OSN.345,0.8696678881923361
"AFSC 21R1, Entry",coordination,OSN.880,0.8676778378075425
"AFSC 21R1, Entry",based model,ESCO.190,0.8701903057274598
"AFSC 21R1, Entry",life cycle management,ESCO.47,0.8859727097687923
"AFSC 21R1, Entry",life cycle management,OSN.33,0.9141974059940611
"AFSC 21R1, Entry",life cycle management,OSN.741,0.9310741875362627
"AFSC 21R1, Entry",life cycle management,OSN.815,0.9468582143691815
AFSC 30C0,resource management,OSN.392,0.8738970556485081
AFSC 30C0,resolve problems,ESCO.116,0.8562430821647209
AFSC 30C0,access control,ESCO.468,0.902374587193192
AFSC 30C0,management,ESCO.565,0.8695018190415156
AFSC 30C0,management,ESCO.888,0.8755034228670598
AFSC 30C0,information management,ESCO.187,0.9008854686635074
AFSC 30C0,information management,ESCO.355,0.8625596381389595
AFSC 30C0,information management,ESCO.1133,0.863138509933319
AFSC 30C0,information management,OSN.212,0.8546443412652351
AFSC 30C0,information management,OSN.392,0.8502241313142549
AFSC 30C0,storage,ESCO.841,0.8726481249703989
"AFSC 31P1, Entry",information security,ESCO.102,0.9207840641382384
"AFSC 31P1, Entry",information security,ESCO.355,0.8589164930496405
"AFSC 31P1, Entry",information security,OSN.545,0.8659374075298911
"AFSC 31P1, Entry",risk management,ESCO.73,0.9117236023052322
"AFSC 31P1, Entry",risk management,ESCO.523,0.8677816101948859
"AFSC 31P1, Entry",operate,ESCO.528,1.0
"AFSC 31P1, Entry",policy development,OSN.313,0.8560578025798917
"AFSC 31P1, Entry",programming,ESCO.174,0.8672291704754024
"AFSC 31P1, Entry",programming,ESCO.522,0.8587864813675486
"AFSC 31P1, Entry",information system,ESCO.265,0.8586308291335879
"AFSC 31P1, Entry",information system,ESCO.327,0.8665197101165986
"AFSC 31P1, Entry",information system,ESCO.344,0.8544772066707875
"AFSC 31P1, Entry",information system,ESCO.355,0.8696035922491209
"AFSC 31P1, Entry",information system,ESCO.813,0.8604280810149119
"AFSC 31P1, Entry",information system,ESCO.818,0.9072530569233033
"AFSC 31P1, Entry",information system,OSN.524,0.9212522530743671
"AFSC 31P1, Entry",access control,ESCO.468,0.902374587193192
"AFSC 31P1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 31P1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 31P1, Entry",communication,OSN.880,0.869581701610172
"AFSC 31P1, Entry",management process,ESCO.1066,0.8959877489930897
"AFSC 31P1, Entry",management process,OSN.207,0.8519644771990639
"AFSC 31P1, Entry",management process,OSN.208,0.8510593704423467
"AFSC 31P1, Entry",management process,OSN.403,0.8529351814994482
"AFSC 31P1, Entry",management process,OSN.718,0.9358645955398364
"AFSC 31P1, Entry",management process,OSN.914,0.8618130453522522
"AFSC 31P1, Entry",management system,ESCO.57,0.9082693950314953
"AFSC 31P1, Entry",management system,ESCO.212,0.854559943034673
"AFSC 31P1, Entry",management system,ESCO.355,0.8730153867192301
"AFSC 31P1, Entry",management system,ESCO.429,0.8804923595458293
"AFSC 31P1, Entry",management system,ESCO.544,0.8916040602818563
"AFSC 31P1, Entry",management system,ESCO.577,0.8598166035231021
"AFSC 31P1, Entry",management system,ESCO.623,0.8762295716213493
"AFSC 31P1, Entry",management system,ESCO.806,0.8771014450570092
"AFSC 31P1, Entry",management system,ESCO.854,0.9022233934996228
"AFSC 31P1, Entry",management system,ESCO.888,0.9156727923169569
"AFSC 31P1, Entry",management system,ESCO.1062,0.8740653778680105
"AFSC 31P1, Entry",management system,ESCO.1200,0.8598625963924907
"AFSC 31P1, Entry",management system,ESCO.1246,0.8952853110614464
"AFSC 31P1, Entry",management system,OSN.914,0.8923463687135205
"AFSC 32E1*, Entry",engineering research,OSN.260,0.8948780299362893
"AFSC 32E1*, Entry",operate,ESCO.528,1.0
"AFSC 32E1*, Entry",programming,ESCO.174,0.8672291704754024
"AFSC 32E1*, Entry",programming,ESCO.522,0.8587864813675486
"AFSC 32E1*, Entry",operating,ESCO.1245,0.887415991611435
"AFSC 32E1*, Entry",construction management,ESCO.565,0.8500836023909195
"AFSC 32E1*, Entry",professional development,OSN.833,0.9046534273219238
"AFSC 32E1*, Entry",support services,OSN.633,0.8852825036951814
"AFSC 32E1*, Entry",coordination,OSN.345,0.8696678881923361
"AFSC 32E1*, Entry",coordination,OSN.880,0.8676778378075425
"AFSC 32E1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 32E1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 32E1*, Entry",project management,ESCO.55,0.9047207190026498
"AFSC 32E1*, Entry",project management,ESCO.565,1.0
"AFSC 32E1*, Entry",project management,ESCO.745,0.8849515037575905
"AFSC 32E1*, Entry",project management,ESCO.952,0.8630394595331526
"AFSC 32E1*, Entry",project management,ESCO.1093,0.9030748525178932
"AFSC 35B1, Entry",music industry,ESCO.182,0.9081467317170453
"AFSC 35B1, Entry",operating environments,ESCO.1245,0.8559729349874884
"AFSC 35B1, Entry",information system,ESCO.265,0.8586308291335879
"AFSC 35B1, Entry",information system,ESCO.327,0.8665197101165986
"AFSC 35B1, Entry",information system,ESCO.344,0.8544772066707875
"AFSC 35B1, Entry",information system,ESCO.355,0.8696035922491209
"AFSC 35B1, Entry",information system,ESCO.813,0.8604280810149119
"AFSC 35B1, Entry",information system,ESCO.818,0.9072530569233033
"AFSC 35B1, Entry",information system,OSN.524,0.9212522530743671
"AFSC 35P1, Entry",resource management,OSN.392,0.8738970556485081
"AFSC 35P1, Entry",file,ESCO.292,0.9012743543182251
"AFSC 35P1, Entry",operational planning,OSN.737,0.8569629005102701
"AFSC 35P1, Entry",operational planning,OSN.795,0.8688828647582415
"AFSC 35P1, Entry",analytics,ESCO.101,0.8854834237449971
"AFSC 35P1, Entry",analytics,ESCO.123,0.8672838725575737
"AFSC 35P1, Entry",analytics,ESCO.757,0.8630345162170742
"AFSC 35P1, Entry",analytics,ESCO.761,0.8655750657481555
"AFSC 35P1, Entry",operating environments,ESCO.1245,0.8559729349874884
"AFSC 35P1, Entry",communication,OSN.880,0.869581701610172
"AFSC 35P1, Entry",collection management,ESCO.477,0.9133565545469423
"AFSC 35P1, Entry",planning operational,OSN.737,0.8569629005102701
"AFSC 35P1, Entry",planning operational,OSN.795,0.8688828647582415
"AFSC 35P1, Entry",coordination,OSN.345,0.8696678881923361
"AFSC 35P1, Entry",coordination,OSN.880,0.8676778378075425
"AFSC 35P1, Entry",research,OSN.260,0.8794616282740241
"AFSC 35P1, Entry",research,OSN.626,0.8893910384657686
"AFSC 35P1, Entry",operate,ESCO.528,1.0
"AFSC 35P1, Entry",visual,ESCO.110,0.8562017974949482
